0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,gender,label
-489.21234,72.674286,-2.495265,9.686394,4.111343,-9.54206,-29.492264,-8.234614,-29.791945,-7.5701475,-20.507803,-3.231533,-11.977867,-2.2369514,-5.5613747,-4.0298047,-4.3797474,-7.269011,-5.8734326,-7.73755,-6.1871686,-5.274305,-3.3098364,-5.649833,-1.844676,-1.7596853,1.2930466,-1.1318192,2.195272,3.2331383,1.3372166,1.362297,2.34729,-1.4971826,-1.172411,0.2802421,-2.9260297,-2.328437,-0.91618264,female,adult
-430.88556,77.972084,-1.9552436,2.8332274,0.80817914,-12.826048,-36.226223,-14.434361,-35.166103,-2.0774024,-26.497778,-3.8848708,-10.598374,-3.4097164,-9.101213,-3.8051279,-5.601165,-7.85192,-8.98845,-6.808343,-7.6457744,-5.029674,-3.4153388,-1.6600617,0.65019095,1.1795877,3.4210417,3.6154943,3.1123147,3.2823164,1.9918418,-0.14001176,-0.610649,-2.2547755,-1.2628357,-0.74982035,-1.5241141,-0.46313477,-1.8233601,female,adult
-467.43396,64.37525,9.503316,-3.5772758,2.2621067,-0.15835543,-28.640686,-16.329443,-32.87849,-0.59078854,-24.880787,-2.9176838,-13.1931925,-2.298514,-8.587317,-1.4976313,-6.4196763,-6.3212957,-8.802622,-8.909216,-7.9273353,-7.3672447,-5.0913,-2.9388614,-1.0200005,0.9824877,5.931952,5.1660333,6.3752356,6.5042076,0.8216813,-0.23904742,-1.6646572,-3.2343042,-0.8496471,-1.4729695,-1.6075602,-1.8005942,-0.6552738,female,adult
-465.60663,68.17381,4.0747533,-5.8365264,-7.3274837,-3.3716671,-27.548437,-15.617104,-34.235035,5.6668296,-23.167685,-2.331471,-11.080149,-3.0527205,-9.812865,-4.5629053,-6.2082167,-8.900071,-8.578638,-6.414743,-7.7079105,-3.7946765,-2.4217105,-3.9616175,-1.0220021,-4.072826,3.387383,1.5050083,2.3819492,2.8076482,1.6614327,1.8526883,-1.1098303,-0.32821214,0.31990427,-0.4007961,-0.52390516,0.08358033,1.0467794,female,adult
-474.20203,71.53659,-7.2410717,-2.9915757,2.3063767,-5.966508,-33.607334,-11.744422,-26.303673,5.8206606,-23.305094,-1.2857113,-9.809873,-4.8715806,-6.3731604,-7.9322853,-5.127155,-8.961296,-6.76975,-6.574546,-7.8163195,-3.8140306,-8.099808,-5.6230917,-2.9319036,-2.215203,2.3594415,3.5810878,5.302587,4.8689566,3.8251386,0.031738378,-0.0031696223,-1.1098771,0.0349685,-1.8468401,-0.50934976,-0.31922576,-1.8699206,female,adult
-482.27045,75.04491,11.104218,4.326129,8.172525,-7.94308,-33.820415,-13.83283,-29.001328,-8.452756,-22.565863,-3.7733147,-9.400301,-5.5911226,-6.4160256,-3.8801162,-6.0371222,-9.155127,-7.214082,-7.541091,-8.795921,-6.5110064,-7.5259833,-5.6030073,-3.4015477,-0.29562932,1.4076811,3.34463,5.3437915,4.9610233,3.4130406,1.0167047,1.2273612,-0.92905915,-0.4588696,-2.177733,-1.6365541,-0.15152726,-0.97954684,female,adult
-461.98795,74.036316,2.7450821,-4.763355,1.7234885,-2.2550368,-31.02362,-15.121701,-32.69197,-5.251684,-24.286259,-2.3740485,-13.430855,-5.047572,-9.138962,-2.3267477,-4.678975,-5.5017395,-8.307363,-7.120256,-9.231011,-5.7143407,-4.2923765,-5.9853635,-3.3484955,-4.4764643,1.6426448,1.7339613,6.324508,8.910813,5.8184643,4.607857,1.1190852,1.0454886,0.3940117,-0.9719234,-2.2692113,-1.7959204,-1.0465423,female,adult
-453.5368,67.369896,2.7091327,-6.16805,1.5527091,-0.72753286,-30.92734,-18.671026,-32.73135,0.4018902,-25.177473,-1.9404604,-12.488606,-1.191555,-8.140794,-2.4594162,-3.2379787,-7.694697,-8.79196,-5.138264,-8.820152,-5.7870393,-4.636865,-4.947952,-0.0010690098,-0.18127705,5.9251995,3.8220298,6.45293,3.182193,-0.4767959,1.9446988,-1.7103397,-0.50349706,-0.97746843,-2.739454,-2.562879,-0.5446871,-1.3864529,female,adult
-441.53723,65.58655,2.0419226,8.431108,4.4119606,-12.166196,-41.75468,-13.481413,-29.233797,4.6496506,-33.518047,-1.0573807,-15.017296,-3.7235248,-11.227495,-5.2131424,-6.733557,-5.936271,-9.204579,-6.495194,-6.822624,-7.0403767,-4.1511416,-2.8942323,-2.2712696,0.7592158,5.641592,2.5665936,5.885002,4.338858,1.8849609,1.7439334,-0.55377746,0.7698114,0.7146191,-1.6130066,-2.13425,-1.2589041,-0.73979735,female,adult
-440.99295,61.115444,7.2353396,8.542868,5.3841434,-9.983176,-36.465065,-12.366147,-37.41904,-0.97560936,-30.05203,0.5570211,-14.329424,-4.914267,-8.497875,-3.9781067,-6.8000555,-7.1819415,-6.9295316,-9.228514,-6.9489536,-8.245404,-4.528636,-1.9169757,-1.6097208,1.0451893,4.1379805,2.0780525,4.9487057,5.38856,4.760962,2.0689666,0.2711261,-2.0741348,-3.0199885,-1.0377468,-1.360473,-0.5453433,-0.5399133,female,adult
