0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,gender,label
-265.6503,111.86889,11.080896,12.151028,-77.70604,-25.180168,-8.212366,1.6157956,-15.768153,-32.41249,-2.3973439,-3.7464771,-7.371497,-21.08473,-6.039428,-7.1174493,-14.916621,-5.352946,-16.50038,-5.066085,-3.1394134,-7.766948,7.3247466,2.2039526,1.0419508,12.63962,7.327777,5.5481377,7.0471973,1.6491255,0.35809225,-4.956628,-5.2736053,0.36481944,-2.6538217,-1.7832723,-1.9437175,-3.8089032,-0.9462997,male,child
-261.69562,96.61537,-17.693686,37.642464,-47.698627,-0.08498453,-39.328384,-13.726724,-7.409878,-33.38053,1.2154065,-15.393359,-13.638968,1.399309,-8.867187,-17.897589,-9.0018835,-15.202876,-13.719789,-1.5123382,-8.603044,-18.241623,-7.9419293,-7.016802,-9.695984,3.7677906,4.85594,10.1930895,13.640451,8.322491,-0.24553181,-5.1070247,-7.7257023,-2.3299897,1.4800582,0.75444365,-0.7274312,-9.457978,0.68749434,male,child
-272.56915,83.989975,-2.4965255,21.23077,-52.42752,-10.773997,-30.706944,-7.0166373,-3.5028203,-18.407,8.940814,-13.660324,-14.421415,-5.3493824,-13.411946,-14.652277,-9.971399,-10.751965,-5.8508987,-5.143118,-5.481516,-4.3062525,-4.1037955,-3.5037704,-4.2695775,2.3342307,6.6152735,10.192234,8.443508,7.62412,2.3419213,-0.6653479,-0.58653617,-2.644345,-2.3112853,-3.7801182,-1.0042553,-4.324564,-0.43834352,male,child
-230.52127,92.48495,-14.74522,35.263023,-53.49527,-17.827412,-36.366127,-5.7005095,-5.0539355,-22.542908,5.9473357,-12.159202,-11.715644,-7.9403267,-13.334637,-14.438181,-8.957506,-13.525887,-7.866905,-3.9665055,-3.9594736,-2.0264952,-3.5416143,-0.9471798,-4.876449,-0.9040856,-1.8085672,-2.2582495,0.5835975,3.5293226,3.735266,2.2272818,1.4732056,-0.96166134,-1.4918447,-3.4664896,-0.23207392,-3.2787356,-0.67485726,male,child
-280.27942,119.0242,-4.2102556,24.595505,-42.926197,-10.155296,-30.213917,-10.893879,-8.972445,-39.72175,8.7863,-5.4451027,-24.472273,-7.5374074,-17.586346,-12.886542,-3.4418123,-6.6673255,-12.718433,-16.810154,-5.303618,-12.975448,-9.592642,-2.3571908,-7.1641994,11.485449,10.041839,8.57556,15.517389,7.2469215,2.4844525,7.1719794,3.814609,-0.93503135,3.446843,-7.0223618,-5.418535,-0.9192433,-4.4890785,male,child
-268.8722,113.81558,-18.035257,32.496815,-30.021286,-15.458481,-42.1141,-8.244459,-8.339667,-29.28362,13.331608,-7.2433834,-22.557556,-7.1870766,-15.573823,-7.9310737,-3.5141718,-9.871592,-4.0570846,-12.826873,-7.599169,-12.318733,-11.689853,-8.6944475,-9.018278,-5.766838,-9.916183,8.409877,5.9936957,12.109721,16.014757,10.040429,7.2098947,-4.688615,-2.4959881,-5.0482635,-0.996689,-2.8492515,-2.2197583,male,child
-241.61736,125.27195,-7.6187425,37.703766,-27.084925,-20.864727,-37.24264,-9.286886,-17.14875,-24.234823,8.084198,-14.438214,-21.193407,-20.03526,-12.095914,-2.5788429,-5.254276,-11.310539,-10.739464,-7.308219,-9.057345,-14.85882,-7.710863,-7.363489,-12.396535,-0.9041662,-7.484776,4.727658,16.431414,9.79009,10.765789,4.634156,2.7564852,-2.093593,-1.5857905,0.38632873,-4.2827845,-5.3545938,-2.0192652,male,child
-305.92395,99.799255,30.379923,15.096667,-56.872616,-9.497283,-33.7935,-17.48869,-13.021852,-8.210052,-9.974277,-11.996565,-5.2845592,-12.599261,-5.855676,-12.23473,-3.7338188,-14.127509,-5.2167892,-6.542667,-10.220045,-6.3906837,-13.58454,-4.886415,-12.284022,-5.9855075,-0.053534836,4.799267,12.526403,14.012928,13.7597685,8.396167,1.1226819,-2.1692524,-2.7014723,-4.004119,0.44553223,-3.8928876,-1.4811537,male,child
-250.0919,104.10268,-8.8952465,32.992874,-46.04668,-29.154392,-33.31094,-19.899487,-5.065962,-17.438772,-0.5589638,-14.678443,-13.4020195,-1.2195513,-11.870895,-7.6363516,-1.5159869,-17.224817,-8.063239,-2.8197465,-11.677551,-7.627629,-12.697527,-8.431409,-3.5706286,-1.80513,6.1424828,13.43858,13.949241,12.66711,11.045063,2.401156,0.8922412,-0.26317862,-1.6796305,-2.5774736,-3.1617043,-2.1771023,-3.4339232,male,child
-293.01312,86.020065,7.7292366,49.854908,-36.23389,-4.580909,-39.977833,-11.240693,-12.024803,-35.72864,11.0526705,-11.419006,-18.72138,-10.279289,-18.412941,-0.71527326,-0.63380384,-13.446507,-6.928824,-13.855773,-13.701258,-12.569846,-11.278282,-9.956601,-8.295986,-1.3130482,-2.7027001,10.721526,15.663706,14.442388,11.10349,4.1882515,-2.7546325,-2.903137,0.5847377,-2.2382634,-1.4610622,-7.6188717,-0.65314454,male,child
-276.39044,102.33029,-12.718683,25.893333,-36.812683,-22.922647,-28.046644,-5.792318,-1.6306559,-34.511524,-8.1169615,-11.85158,-17.547745,-0.87968993,-13.068337,-10.934022,-2.718767,-11.622127,-11.563649,-14.877422,-9.676178,-12.124529,-7.1374073,2.529069,-4.6389422,7.5249233,8.592243,9.792264,15.146847,5.2647047,0.47821978,0.5045094,2.1976302,-0.24354108,-2.798533,-4.9423857,-3.959755,-1.1873163,0.40119585,male,child
-271.10605,104.58866,-10.760782,49.966763,-40.19483,-24.32029,-24.419186,-5.60038,-8.820575,-38.641064,-4.942538,-3.7889512,-14.585033,-4.5576353,-12.962987,-18.870594,-2.4480813,-11.10823,-16.249334,-6.888097,-7.9534926,-11.49377,-8.554849,-7.503311,-9.90028,2.569572,7.3645525,3.9481907,11.155043,12.625541,3.6910822,9.070688,2.510658,-4.273346,0.34119776,-6.6174483,0.77719283,-4.344574,-3.8756473,male,child
-299.4013,108.25266,-16.65089,33.415993,-36.82594,-17.270422,-24.850279,-8.511023,-2.8582687,-32.972378,-7.5011945,-0.39580703,-6.686054,-8.14962,-16.420593,-17.196148,-6.432947,-6.3047667,-10.10348,-9.933471,-4.765775,-8.010816,-13.230698,-6.1741815,-13.57758,-7.797377,8.178083,1.1374422,9.072595,17.817854,6.647947,9.801553,1.7015122,-4.9352016,0.82002693,-2.1332784,0.41539067,-6.1536283,-3.7093785,male,child
-338.67468,116.515236,19.588804,26.63693,-23.482702,-7.1464934,-27.74231,-19.533092,-8.073965,-24.72401,-9.109544,1.2463461,-9.552998,-17.298935,-12.224615,-11.5957155,-4.298022,-12.922186,-12.111212,-4.854083,-10.102426,-11.076821,-12.857032,-9.841926,-12.209979,-0.82803446,-1.8407822,0.82828254,15.3309765,7.848413,11.826873,7.2434063,4.7199545,1.6193742,-5.5392,1.3280258,-5.1582494,-2.0121436,1.1988838,male,child
-320.89597,87.11257,5.723705,33.80583,-39.595295,-8.347122,-36.07941,-13.731454,-6.86521,-25.263597,5.462218,-4.4251385,-16.242563,-7.6985745,-15.315304,-16.39246,1.0015341,-5.954325,-6.953411,-7.086272,-11.100913,-14.216503,-11.500639,-7.059237,-6.013285,1.1750045,1.1543797,6.9338555,6.558965,10.920332,8.729343,1.2834975,-0.46888813,-2.4438093,0.8215396,-2.5056632,0.97297895,-2.6827922,-3.7047293,male,child
-268.38446,104.00682,-3.361442,20.815584,-36.76004,-9.315906,-30.907347,-3.0783737,-11.462688,-26.228746,2.1271014,-4.5512075,-14.031277,-16.325666,-10.753693,-9.262473,-6.388488,-11.912439,-8.6085825,-12.03453,-8.033829,-7.3244486,-10.852664,-8.930438,-9.888644,-3.739139,-6.587596,10.806604,12.151644,9.303924,12.927628,4.7671733,2.9891803,-3.3927822,0.6561398,-3.2700682,-4.077093,-1.9631641,-5.489705,male,child
-279.95737,108.68474,-10.465469,21.532291,-41.760708,-15.423122,-16.093552,-15.513054,-11.875022,-9.718831,-1.9207264,-11.470875,-9.260698,-5.9715037,-13.935131,-15.005948,-10.360512,-19.82603,-7.3635974,-7.3059287,-7.0460134,-6.177452,-10.969401,-3.1093595,-12.473621,-2.6698806,6.05614,7.1762304,15.095991,12.21064,8.870707,5.217729,-4.4116807,-6.196836,-0.7504132,-2.7826838,-0.12260494,-2.8988755,-3.755299,male,child
-252.20169,120.77086,-16.448814,20.23424,-41.1357,-11.199283,-21.91177,-16.388924,-21.750309,-13.2461195,-6.4355574,-12.429827,-8.9393015,-8.187335,-10.284262,-17.313885,-7.0279965,-19.464369,-8.481792,-10.749083,-11.226618,-9.651669,-9.357402,7.347063,5.4013386,18.621094,13.671376,12.458049,4.1799765,-7.816294,-6.705246,-4.8321433,2.101638,-3.0441928,-2.0760338,-7.322768,-3.4438498,-1.6432546,-2.1008637,male,child
-292.80157,110.31637,-42.142017,27.028173,-34.103546,-17.512224,-14.114405,-24.81089,-11.0198555,-10.897023,-10.301414,-10.423177,-6.810494,-2.4686627,-19.334854,-5.23963,-11.5125675,-10.619161,-6.883704,-3.8892684,1.6661184,8.196955,8.553931,10.006309,13.439407,10.242866,0.38531145,2.7565112,-1.628678,-1.2309529,0.0322906,-5.6928153,-0.7169989,-4.4148846,-2.3352058,-6.0556855,-1.0361071,-1.1633143,-0.7642555,male,child
-271.51105,105.06041,-28.852596,27.356113,-14.978471,-26.05883,-15.827002,-25.900503,-7.2581964,-10.396275,-6.6062746,-6.0199533,-6.706436,-2.466196,-20.039518,-7.8775597,-12.330955,-10.274652,-6.615011,3.7601154,4.821959,5.953981,6.123251,11.077789,7.087013,17.066963,8.580036,1.9375136,-3.5079672,-5.4896026,-2.7293656,-3.0668793,-0.7587356,-3.63048,-3.9993937,-4.306556,1.0434091,0.8055913,-2.550269,male,child
-317.2822,122.84557,-45.875435,42.76514,-30.415161,-23.29145,-12.544952,-25.99676,-12.02712,-14.474587,-4.0949397,-10.891716,-6.2132874,-0.35156974,-19.24679,-6.4059033,-11.01974,-14.447585,-9.488299,-2.301065,-2.9409914,10.065689,9.011099,9.142594,15.535828,10.2018385,2.209575,3.4364917,0.55319214,-2.5511858,-2.0300164,-4.2573285,0.0020970255,0.08918509,-2.9292312,-4.457205,-4.538306,0.6456729,0.15820758,male,child
-314.40646,120.45852,-44.0043,30.35542,-25.974163,-29.94459,-16.045912,-21.639746,-4.1932416,-9.18016,-8.473062,-11.880408,-5.032768,-4.4815707,-22.12909,-8.053742,-10.837485,-11.347205,-5.9461718,0.8793887,3.3492622,4.385212,10.691075,9.073428,10.973556,15.905144,6.6650267,0.589375,-5.06329,-2.0425606,-0.37198076,0.20222098,0.22212176,-5.7621503,-7.457716,-1.9905399,0.45489436,-1.0687068,-1.2039859,male,child
-299.35095,123.27799,-51.83673,26.369501,-35.265465,-26.665703,-17.25197,-33.773277,-6.021667,-11.2344885,-13.511562,-12.988624,-3.106563,-1.2526834,-24.924103,-5.448231,-8.829576,-11.094657,-7.729095,-1.5598567,0.40395486,3.094639,10.559435,12.867257,10.768687,6.8897634,1.889816,3.9405925,-1.7847118,0.13887602,-0.05964778,-3.5529447,-3.321908,-3.735663,-4.9960675,-4.2832294,-1.9980367,-0.6653016,-1.4020007,male,child
-322.1858,124.03422,-39.387623,24.451057,-29.33312,-9.68008,-13.537102,-32.21819,-11.825123,-9.870729,-5.2852435,-13.104896,-10.342644,-5.519668,-22.404852,-10.581918,-10.118274,-6.9357953,-3.250657,4.0535183,4.8010693,6.7798853,9.408219,17.462927,12.335241,5.8606296,-4.0204215,-7.878117,-1.5668509,0.25346065,-2.0985553,-1.7045221,-3.4495282,-3.792447,-4.0305967,-1.2136824,-2.9009883,-4.238423,-0.42585617,male,child
-348.4409,122.43815,-25.890804,23.04207,-22.135546,-26.127838,-13.05329,-23.445665,-10.347813,-10.567128,-4.1133227,-7.4894705,-5.4069915,-7.554803,-20.873823,-8.990438,-8.6996,-9.339711,-5.680578,-0.4530673,1.7633375,5.1706305,7.407062,8.803904,6.5799365,7.6042476,7.0337763,7.519917,2.219218,-3.4398973,-8.341272,-4.8098483,0.5513426,-2.7887056,-1.4450375,-3.0932438,-2.2535157,-2.6336873,-2.605105,male,child
-336.42093,120.82831,-30.100925,29.616879,-29.681479,-15.007306,-16.696356,-29.053675,-9.075269,-6.66414,-7.3650427,-14.015646,-11.360097,-2.9389157,-18.821503,-6.576133,-11.329929,-10.556744,-10.235441,-0.49120566,-0.3760616,2.4218545,11.421538,10.486041,8.978392,12.117367,5.5392284,5.4567714,-0.4870623,-2.9033918,-0.421397,-1.7670281,-1.6302667,-2.3924365,-3.0030367,-3.3404696,-0.2666474,-2.4404435,-3.1611886,male,child
-328.22705,115.97373,-45.46971,33.69797,-27.26032,-27.702868,-21.53922,-28.792994,-5.1978145,-8.548503,-3.5227678,-10.025681,-8.548446,-6.344489,-27.993378,-2.8941667,-6.3101106,-7.945318,-6.796348,-1.6977372,-2.5150123,1.1706551,11.773091,17.201847,11.578262,13.46802,0.49602994,-2.8361244,-2.2145677,-0.016945016,-1.0563394,-3.581704,-5.590192,-2.7778072,0.4571112,-2.0630186,-3.0180676,-3.0899358,-4.782408,male,child
-304.4811,113.66712,-41.49811,10.517912,-29.853304,-11.690126,-12.255842,-24.252586,-5.237568,-6.8769464,-4.7238593,-10.742484,-5.034298,-6.1509094,-21.679325,-7.0995684,-7.359255,-6.8107257,-3.8323078,0.87269866,1.6974823,7.0840826,12.301229,12.808347,10.113109,2.5308723,-3.499657,-0.16626088,-2.8439329,3.1959152,3.2705274,-3.7634125,-3.9162824,-1.5962437,-1.3624464,-1.6216496,-2.3785784,-1.9402763,0.59264874,male,child
-355.4582,131.47667,-30.906298,33.912167,-15.599109,-25.191832,-19.68901,-27.964314,-8.979365,-8.33142,-13.013594,-11.543339,-4.524907,-8.213243,-25.43953,-7.0717616,-7.823755,-15.026319,-6.4187384,-1.6179026,2.515213,14.002384,13.493453,14.905416,10.820735,5.344974,3.071109,-2.058849,-2.3147306,1.7577146,1.271174,-2.8801064,-4.4173594,-5.025407,-3.1716,-0.20103174,-2.0566926,-5.093566,-3.462932,male,child
-312.6029,118.12898,-53.641052,34.329254,-20.838276,-21.29873,-20.328716,-24.29005,-5.545011,-11.105862,-9.197408,-11.686015,-6.797572,-6.531889,-25.433788,-5.0418215,-9.152647,-14.041349,-8.882889,-0.13640696,1.1141826,8.030001,15.330189,17.126097,11.998582,5.302195,3.1966007,1.5572358,-3.9898505,1.310568,1.0273712,-1.5252051,-2.9175606,-4.218817,-2.0513737,-1.818614,-1.4483618,-5.0332165,-1.1014316,male,child
-325.92224,101.012,-29.957905,32.707317,-15.444356,-17.775938,-28.073854,-21.592562,-9.639597,-8.141773,-8.854842,-14.049253,-13.04159,-5.6734056,-17.418243,0.3101755,-3.1030855,-3.3408775,-1.9749486,3.6702018,-4.972012,2.469802,7.3511515,13.934677,8.902759,4.8520327,-0.32028288,0.14728257,-3.2160304,-1.9036611,0.83744276,-0.5035063,-2.5460935,-0.9655128,1.6426227,0.90423936,-0.2562685,-5.1832705,0.9344248,male,child
-323.89462,134.84203,-35.587837,11.5369625,-27.89218,-8.005204,-7.6077857,-32.80921,-8.524757,-3.85446,-12.214058,-12.261844,-3.4919548,-12.107288,-23.776701,-8.701192,-9.064958,-9.339253,-3.30187,1.9182563,0.19042668,4.1654935,6.2645526,10.2808,12.103902,11.400853,6.953896,-0.8294992,-0.62807363,-1.0324829,-2.460983,0.8915434,-3.9153244,-0.6646194,0.9846921,-2.4299836,-1.745726,-2.0235336,-2.8079233,male,child
-315.47998,111.526596,-29.388378,34.89832,-32.411366,-23.808489,-5.9797935,-26.533895,-14.450257,-15.482467,-3.8921003,-11.331104,-7.7604866,-0.7512108,-23.362612,-7.39336,-7.9547753,-13.978674,-10.343097,-2.7753649,-0.8823978,7.0888586,13.328151,15.286766,14.966286,9.383094,2.809012,3.2773342,-6.6631637,-2.4625058,0.36206305,-4.6450953,-3.535296,-2.3542457,-3.599783,-2.427129,-2.537,-1.467416,-1.5295281,male,child
-334.40005,126.410194,-33.065067,22.842663,-14.78783,-28.892279,-11.822723,-28.281008,-8.085505,-10.339994,-5.5177402,-7.9680023,-7.5325336,0.3482939,-24.087778,-6.0848756,-9.965621,-7.103006,-5.0216646,3.4857745,2.7684298,10.246269,5.771877,13.097134,4.338978,7.027389,0.929503,3.326016,1.2141919,-0.4708082,-4.420168,-3.4664383,-3.1196039,-3.3827949,-2.4121032,-2.0994666,1.705816,-2.9443843,-2.4777427,male,child
-327.8692,116.052414,-22.884495,16.814533,-19.369806,-18.678337,-11.710995,-32.185295,-9.87858,-2.2518516,-9.162657,-10.334397,-13.335423,-0.016989041,-22.250303,-9.405138,-12.208979,-8.094464,-7.532581,-0.74132043,-1.7180917,6.2030587,6.39093,13.789893,0.69112647,10.56971,3.8649294,1.3691593,-0.8784142,-1.9935976,-0.34185892,1.3141063,-4.93546,-5.2439103,-6.3696036,-3.2078295,1.0824642,-1.7810019,-1.9708217,male,child
-311.90045,137.37323,-34.809654,8.952354,-24.18483,-15.217039,-9.830438,-34.243362,-8.678577,-3.2600498,-9.9641905,-17.854532,-11.644115,-2.029011,-23.828907,-11.542464,-11.620463,-3.9826143,-4.5384183,4.7289114,6.1464744,4.5843596,3.7945886,16.668638,6.920828,10.461352,1.6824497,-4.008042,0.4678553,-2.0965629,-6.046624,-2.3367577,-2.8274386,-1.93286,-5.709635,-3.6159706,-1.4208193,-4.051117,-3.6396086,male,child
